YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-01,WEEKDAY,17,TRAIN,EW30,28436,1940
2026-01,WEEKDAY,11,TRAIN,EW6,11004,6541
2026-01,WEEKDAY,19,TRAIN,NE11,21245,34144
2026-01,WEEKDAY,22,TRAIN,NE7/DT12,19203,11808
2026-01,WEEKDAY,0,TRAIN,CC14,27,293
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,TE24,1796,2227
2026-01,WEEKDAY,8,TRAIN,BP11,11849,1880
2026-01,WEEKDAY,11,TRAIN,TE27,5726,3144
2026-01,WEEKDAY,7,TRAIN,TE8,15234,9642
2026-01,WEEKDAY,20,TRAIN,DT25,2878,5849
2026-01,WEEKDAY,5,TRAIN,NE7/DT12,1336,385
2026-01,WEEKDAY,19,TRAIN,BP13,872,2779
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,EW26,16832,21159
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,EW5,11554,7155
2026-01,WEEKDAY,11,TRAIN,EW28,23010,14442
2026-01,WEEKDAY,14,TRAIN,SE1,7420,4871
2026-01,WEEKDAY,0,TRAIN,EW19,106,808
2026-01,WEEKDAY,10,TRAIN,NS11,38103,15707
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,NE1/CC29,12305,2391
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,TE6,7645,2784
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,TE11,1758,2182
2026-01,WEEKDAY,14,TRAIN,CC14,6762,8193
2026-01,WEEKDAY,21,TRAIN,EW7,6530,22444
2026-01,WEEKDAY,10,TRAIN,CC8,5379,3900
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,EW12/DT14,42082,20869
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,PE5,648,3606
2026-01,WEEKDAY,11,TRAIN,TE1,7658,7156
2026-01,WEEKDAY,22,TRAIN,DT2,715,1789
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,DT33,7,1752
2026-01,WEEKDAY,21,TRAIN,NS4/BP1,25298,47597
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,CC26,1678,1174
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,CC7,2722,3511
2026-01,WEEKDAY,14,TRAIN,NE16/STC,45093,51308
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,EW6,5702,3850
2026-01,WEEKDAY,18,TRAIN,BP13,1422,3370
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,DT8,2493,2084
2026-01,WEEKDAY,11,TRAIN,TE13,5285,4472
2026-01,WEEKDAY,23,TRAIN,TE25,260,943
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,SW2,3150,3496
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,BP12,1520,727
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,NS3,9021,5304
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,NS15,8022,4466
2026-01,WEEKDAY,17,TRAIN,EW6,15279,20322
2026-01,WEEKDAY,19,TRAIN,CC8,7953,12708
2026-01,WEEKDAY,20,TRAIN,DT21,12289,7639
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,TE18,2395,6018
2026-01,WEEKDAY,8,TRAIN,SE2,17433,2798
2026-01,WEEKDAY,20,TRAIN,TE22,10911,5011
2026-01,WEEKDAY,6,TRAIN,SW6,9332,2957
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,53637,40116
2026-01,WEEKDAY,21,TRAIN,CC5,4015,3227
2026-01,WEEKDAY,14,TRAIN,CC17/TE9,7662,8120
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,NS8,8153,2945
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,TE5,3573,4313
2026-01,WEEKDAY,10,TRAIN,BP5,2076,1279
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,EW19,896,3971
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,NE5,8718,8182
2026-01,WEEKDAY,6,TRAIN,CC16,7233,4169
2026-01,WEEKDAY,16,TRAIN,SW8,2328,2336
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,EW8/CC9,27563,17624
2026-01,WEEKDAY,17,TRAIN,SW7,3246,4057
2026-01,WEEKDAY,22,TRAIN,PW3,130,1028
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,BP12,407,1152
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,NS3,13399,7991
2026-01,WEEKDAY,20,TRAIN,NS20,47210,18205
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,PE5,1870,3703
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,DT5,2566,1571
2026-01,WEEKDAY,16,TRAIN,DT27,10461,8154
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,NS18,9186,3958
2026-01,WEEKDAY,10,TRAIN,EW2/DT32,47390,33960
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,TE16,5158,3846
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,CC28,2375,2204
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,PE2,2077,463
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW16/NE3/TE17,45,612
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,SW4,1189,2189
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,NS24/NE6/CC1,5493,16158
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,DT3,4087,4046
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,DT10,32,80
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,SW8,1003,1097
2026-01,WEEKDAY,19,TRAIN,CC23,44695,5664
2026-01,WEEKDAY,18,TRAIN,CC8,12731,15735
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,EW1,5558,2181
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,TE13,2620,2269
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,CC21,3792,6619
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,PW6,852,784
2026-01,WEEKDAY,11,TRAIN,CC6,4397,5607
2026-01,WEEKDAY,19,TRAIN,BP7,881,2338
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,TE25,1826,1997
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,DT8,242,456
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,SW2,31,144
2026-01,WEEKDAY,10,TRAIN,DT18,5316,28037
2026-01,WEEKDAY,7,TRAIN,EW33,20279,15615
2026-01,WEEKDAY,9,TRAIN,DT31,17146,7601
2026-01,WEEKDAY,9,TRAIN,EW30,950,4626
2026-01,WEEKDAY,15,TRAIN,TE13,5198,5305
2026-01,WEEKDAY,19,TRAIN,BP9,2115,4966
2026-01,WEEKDAY,9,TRAIN,DT18,4725,91715
2026-01,WEEKDAY,11,TRAIN,DT3,6735,2454
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,NS7,12073,11444
2026-01,WEEKDAY,8,TRAIN,TE4,10902,15639
2026-01,WEEKDAY,10,TRAIN,NE16/STC,42734,24085
2026-01,WEEKDAY,7,TRAIN,EW14/NS26,5394,97024
2026-01,WEEKDAY,0,TRAIN,CE1/DT16,1561,566
2026-01,WEEKDAY,18,TRAIN,PE7,4929,12575
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,TE29,2358,1441
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,TE3,6246,4909
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,NS21/DT11,34349,32369
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,NS9/TE2,26832,22902
2026-01,WEEKDAY,20,TRAIN,DT28,7966,15916
2026-01,WEEKDAY,7,TRAIN,TE28,11120,6613
2026-01,WEEKDAY,17,TRAIN,TE24,5655,6147
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,DT2,2157,1574
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,TE7,2055,3236
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,NS13,804,5051
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,PW5,3056,360
2026-01,WEEKDAY,18,TRAIN,DT3,9055,20608
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,TE3,4033,6024
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,NE8,21678,22723
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,PE7,3015,1149
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,NS14,14979,13199
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,EW28,17166,6479
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,SW7,1170,1179
2026-01,WEEKDAY,8,TRAIN,DT7,9412,17408
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,EW19,8918,9133
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,DT13,1948,1030
2026-01,WEEKDAY,20,TRAIN,SE3,1114,6310
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,DT24,2570,2961
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,TE6,5643,7642
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,SW8,841,1014
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,BP8,414,588
2026-01,WEEKDAY,20,TRAIN,SW7,1204,4076
2026-01,WEEKDAY,11,TRAIN,PE4,1803,940
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,NS17/CC15,310,994
2026-01,WEEKDAY,21,TRAIN,NS24/NE6/CC1,63327,15774
2026-01,WEEKDAY,15,TRAIN,DT33,12726,14337
2026-01,WEEKDAY,16,TRAIN,NE7/DT12,30588,25896
2026-01,WEEKDAY,7,TRAIN,EW26,138027,60203
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,NS28,701,2107
2026-01,WEEKDAY,12,TRAIN,TE29,3230,2239
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,SW7,655,84
2026-01,WEEKDAY,17,TRAIN,NE10,30801,25514
2026-01,WEEKDAY,12,TRAIN,CC4/DT15,19311,28496
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,EW11,5523,8054
2026-01,WEEKDAY,19,TRAIN,EW5,34414,71800
2026-01,WEEKDAY,7,TRAIN,EW27,127514,99185
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,SW3,1365,998
2026-01,WEEKDAY,5,TRAIN,EW3,4455,328
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,NS13,21683,34000
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,PW1,492,74
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,CC7,1307,3080
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,NS14,8726,18319
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,PW5,1510,1687
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,EW12/DT14,36715,55571
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,TE27,2037,951
2026-01,WEEKDAY,6,TRAIN,BP3,15067,1505
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,SW6,2005,680
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,TE1,2999,763
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,TE16,2755,4460
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,PE6,4731,3404
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,DT2,1899,676
2026-01,WEEKDAY,12,TRAIN,BP10,3184,2758
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,NE9,14937,9576
2026-01,WEEKDAY,10,TRAIN,NS12,20260,7719
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,BP7,615,335
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,EW31,1469,545
2026-01,WEEKDAY,19,TRAIN,TE16,11070,12557
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,NS16,3516,14542
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,EW10,6593,7714
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,CC4/DT15,10059,13698
2026-01,WEEKDAY,11,TRAIN,CC28,3789,2060
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,NE5,1386,1425
2026-01,WEEKDAY,14,TRAIN,NS9/TE2,49157,60587
2026-01,WEEKDAY,18,TRAIN,NS5,41724,101291
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,NS15,1056,350
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,NS13,27385,24015
2026-01,WEEKDAY,14,TRAIN,PE3,6599,8430
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,SW8,1372,515
2026-01,WEEKDAY,13,TRAIN,DT3,6513,5299
2026-01,WEEKDAY,18,TRAIN,TE29,4186,12160
2026-01,WEEKDAY,22,TRAIN,NE15,5681,29099
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,CC7,3228,2621
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,TE12,3621,2759
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,EW21/CC22,12380,10542
2026-01,WEEKDAY,18,TRAIN,TE23,4057,9484
2026-01,WEEKDAY,13,TRAIN,EW9,25714,17109
2026-01,WEEKDAY,7,TRAIN,SW5,26402,7836
2026-01,WEEKDAY,18,TRAIN,CC2,20893,7951
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,DT25,1649,1882
2026-01,WEEKDAY,0,TRAIN,CC16,33,222
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,NS15,7404,4021
2026-01,WEEKDAY,11,TRAIN,TE24,3523,2027
2026-01,WEEKDAY,8,TRAIN,NS9/TE2,132504,78176
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,NS19,23194,17712
2026-01,WEEKDAY,7,TRAIN,EW11,22631,25362
2026-01,WEEKDAY,11,TRAIN,CC25,6006,3172
2026-01,WEEKDAY,17,TRAIN,TE14/NS22,121089,89599
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,TE8,6745,6494
2026-01,WEEKDAY,6,TRAIN,EW33,19960,7009
2026-01,WEEKDAY,9,TRAIN,PE4,2355,767
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,BP10,1802,1309
2026-01,WEEKDAY,17,TRAIN,TE3,26523,19466
2026-01,WEEKDAY,21,TRAIN,NS17/CC15,16394,28586
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,TE8,4405,6343
2026-01,WEEKDAY,7,TRAIN,CC6,2157,4272
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,5612,5042
2026-01,WEEKDAY,19,TRAIN,CG2,27446,23063
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,EW30,1025,583
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,NS21/DT11,31850,30860
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,EW15,2089,8128
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,EW21/CC22,13175,8990
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,NS15,6998,5969
2026-01,WEEKDAY,6,TRAIN,DT22,11480,4491
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,EW32,4320,4176
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,PE4,1238,1006
2026-01,WEEKDAY,5,TRAIN,TE8,681,342
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,PW4,3076,3181
2026-01,WEEKDAY,0,TRAIN,PW4,63,438
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,DT8,1462,2179
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,NE1/CC29,22838,40469
2026-01,WEEKDAY,20,TRAIN,SW3,897,3604
2026-01,WEEKDAY,6,TRAIN,PW5,7196,2066
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,DT30,3777,4415
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,CC5,3350,2012
2026-01,WEEKDAY,0,TRAIN,NS17/CC15,636,1596
2026-01,WEEKDAY,16,TRAIN,EW6,9365,14684
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,BP9,2070,1350
2026-01,WEEKDAY,21,TRAIN,TE15,12045,6320
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,DT13,6836,8168
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,CC8,1944,2870
2026-01,WEEKDAY,7,TRAIN,NS14,131615,44049
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,PW3,432,469
2026-01,WEEKDAY,15,TRAIN,DT3,8182,6813
2026-01,WEEKDAY,20,TRAIN,TE11,2876,4872
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,NE8,23144,25579
2026-01,WEEKDAY,17,TRAIN,PW1,3739,3654
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,DT25,2329,1217
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,NE16/STC,26959,19600
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,NE14,16851,18703
2026-01,WEEKDAY,0,TRAIN,SE1,73,489
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,DT3,3612,3183
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,CC14,1515,2798
2026-01,WEEKDAY,16,TRAIN,EW15,45024,19807
2026-01,WEEKDAY,23,TRAIN,CC27,542,210
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,PE3,3270,3346
2026-01,WEEKDAY,22,TRAIN,NS5,8350,31098
2026-01,WEEKDAY,0,TRAIN,TE25,13,196
2026-01,WEEKDAY,5,TRAIN,TE5,997,115
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,NS24/NE6/CC1,8456,19043
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,DT5,420,40
2026-01,WEEKDAY,11,TRAIN,CC16,6362,3766
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,SW1,1276,891
2026-01,WEEKDAY,10,TRAIN,SW8,2311,861
2026-01,WEEKDAY,22,TRAIN,PW4,1635,3182
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,NE10,10342,7028
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,CC27,1113,381
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,CC5,581,591
2026-01,WEEKDAY,15,TRAIN,DT25,3199,3795
2026-01,WEEKDAY,8,TRAIN,NS25/EW13,11392,115198
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,NS20,143,286
2026-01,WEEKDAY,5,TRAIN,EW11,2810,471
2026-01,WEEKDAY,13,TRAIN,BP11,3643,3032
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,BP10,1703,1122
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,DT30,4536,3509
2026-01,WEEKDAY,9,TRAIN,PE6,10506,6787
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,CC11,4434,5904
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,EW29,445,1080
2026-01,WEEKDAY,23,TRAIN,BP10,225,1077
2026-01,WEEKDAY,7,TRAIN,DT28,34850,29078
2026-01,WEEKDAY,20,TRAIN,EW6,5509,20114
2026-01,WEEKDAY,14,TRAIN,BP4,5965,2374
2026-01,WEEKDAY,12,TRAIN,DT21,8532,11146
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,SE2,995,3756
2026-01,WEEKDAY,19,TRAIN,TE23,3119,7519
2026-01,WEEKDAY,12,TRAIN,BP11,3492,2336
2026-01,WEEKDAY,8,TRAIN,NS2,78234,41724
2026-01,WEEKDAY,10,TRAIN,EW12/DT14,26155,69592
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,CC17/TE9,3313,3125
2026-01,WEEKDAY,13,TRAIN,CC26,2967,5870
2026-01,WEEKDAY,5,TRAIN,NE4/DT19,1550,71
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,TE14/NS22,28849,66251
2026-01,WEEKDAY,20,TRAIN,PW5,1155,6655
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,EW32,2229,1705
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,NS4/BP1,19143,20966
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,CC24,1602,4115
2026-01,WEEKDAY,19,TRAIN,NS15,33590,26239
2026-01,WEEKDAY,22,TRAIN,BP12,382,2203
2026-01,WEEKDAY,14,TRAIN,SW2,5651,6317
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,NS28,6110,2689
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,SW4,1695,2361
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,PE3,1907,840
2026-01,WEEKDAY,21,TRAIN,TE6,4300,19077
2026-01,WEEKDAY,12,TRAIN,CC28,3889,2971
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,NS24/NE6/CC1,5310,2479
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,NS3,8163,11570
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,TE18,8073,4441
2026-01,WEEKDAY,16,TRAIN,PE4,1713,2223
2026-01,WEEKDAY,23,TRAIN,TE3,927,6725
2026-01,WEEKDAY,0,TRAIN,SE2,34,739
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,EW32,3386,5464
2026-01,WEEKDAY,13,TRAIN,TE28,5868,5925
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,DT24,1889,2829
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,EW22,1636,2730
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,TE11,1101,2081
2026-01,WEEKENDS/HOLIDAY,19,TRAIN,NE18,7679,7113
2026-01,WEEKDAY,12,TRAIN,DT23,3783,3631
2026-01,WEEKDAY,19,TRAIN,PW1,2713,2513
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,NE9,1901,5156
2026-01,WEEKDAY,21,TRAIN,DT8,2345,3157
2026-01,WEEKDAY,15,TRAIN,EW24/NS1,64125,57556
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,BP4,188,764
2026-01,WEEKDAY,13,TRAIN,PW7,3123,4522
2026-01,WEEKDAY,19,TRAIN,TE19,42580,4838
2026-01,WEEKDAY,14,TRAIN,CG2,26459,21727
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,TE25,2073,1183
2026-01,WEEKDAY,9,TRAIN,CC4/DT15,4353,77472
2026-01,WEEKDAY,6,TRAIN,TE3,19965,13670
2026-01,WEEKDAY,18,TRAIN,PE2,6487,14199
2026-01,WEEKDAY,6,TRAIN,NS14,70751,21372
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,TE18,2538,978
2026-01,WEEKDAY,21,TRAIN,NS9/TE2,45819,79012
2026-01,WEEKDAY,22,TRAIN,TE13,2813,2533
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,DT27,2737,5376
2026-01,WEEKDAY,5,TRAIN,NS3,11242,1068
2026-01,WEEKENDS/HOLIDAY,5,TRAIN,CC5,109,3
2026-01,WEEKDAY,0,TRAIN,PW1,27,18
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,BP8,641,705
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,EW22,5018,3272
2026-01,WEEKENDS/HOLIDAY,18,TRAIN,NS10,17987,22531
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,DT7,2265,1666
2026-01,WEEKDAY,17,TRAIN,CE1/DT16,44037,35483
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,CC5,1916,1778
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,NS8,10676,5990
2026-01,WEEKDAY,11,TRAIN,BP7,957,855
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,EW21/CC22,7669,6203
2026-01,WEEKDAY,7,TRAIN,CC17/TE9,25768,27111
2026-01,WEEKDAY,9,TRAIN,EW6,20291,10518
2026-01,WEEKDAY,22,TRAIN,CC12,2293,5919
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,TE13,1993,1628
2026-01,WEEKDAY,20,TRAIN,EW22,12617,8033
2026-01,WEEKDAY,0,TRAIN,NS5,475,4731
2026-01,WEEKDAY,20,TRAIN,CC23,18246,2469
2026-01,WEEKENDS/HOLIDAY,13,TRAIN,CE1/DT16,19280,30959
2026-01,WEEKDAY,5,TRAIN,NS12,7754,1445
2026-01,WEEKENDS/HOLIDAY,11,TRAIN,EW7,9047,6205
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,NS25/EW13,2452,11745
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,NS3,10714,12093
2026-01,WEEKDAY,0,TRAIN,PE1,53,802
2026-01,WEEKDAY,14,TRAIN,PW4,4011,5471
2026-01,WEEKENDS/HOLIDAY,17,TRAIN,TE19,2629,1955
2026-01,WEEKDAY,19,TRAIN,TE6,8682,31256
2026-01,WEEKDAY,21,TRAIN,BP4,1259,2309
2026-01,WEEKDAY,16,TRAIN,DT30,5982,10868
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,NS8,8614,7993
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,DT6,265,1036
2026-01,WEEKDAY,23,TRAIN,TE22,1227,192
2026-01,WEEKENDS/HOLIDAY,7,TRAIN,CC28,1271,730
2026-01,WEEKDAY,21,TRAIN,CC4/DT15,36277,3818
2026-01,WEEKDAY,19,TRAIN,TE14/NS22,117164,73377
2026-01,WEEKDAY,11,TRAIN,NE8,20976,26038
2026-01,WEEKENDS/HOLIDAY,9,TRAIN,TE7,3520,2363
2026-01,WEEKDAY,10,TRAIN,NE14,35835,14108
2026-01,WEEKDAY,13,TRAIN,DT7,3502,4657
2026-01,WEEKENDS/HOLIDAY,23,TRAIN,NS18,1025,4835
2026-01,WEEKDAY,15,TRAIN,NS11,26926,39463
2026-01,WEEKDAY,9,TRAIN,SW7,4446,979
2026-01,WEEKDAY,17,TRAIN,EW25,15570,28955
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,NE16/STC,16193,27656
2026-01,WEEKENDS/HOLIDAY,22,TRAIN,DT20,3075,2147
2026-01,WEEKDAY,21,TRAIN,DT29,3381,11878
2026-01,WEEKDAY,22,TRAIN,CG1/DT35,9666,2076
2026-01,WEEKDAY,6,TRAIN,EW22,6182,8892
2026-01,WEEKDAY,9,TRAIN,EW20,19896,24885
2026-01,WEEKENDS/HOLIDAY,16,TRAIN,DT31,4171,4433
2026-01,WEEKENDS/HOLIDAY,15,TRAIN,TE7,3272,2850
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,EW2/DT32,31311,28170
2026-01,WEEKDAY,7,TRAIN,PW5,10769,5849
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,TE22,2179,4764
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,DT13,4630,7946
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,BP7,363,451
2026-01,WEEKDAY,7,TRAIN,DT21,4033,12822
2026-01,WEEKENDS/HOLIDAY,6,TRAIN,CC3,115,828
2026-01,WEEKENDS/HOLIDAY,10,TRAIN,EW26,20855,7043
2026-01,WEEKDAY,22,TRAIN,EW24/NS1,52897,22806
2026-01,WEEKDAY,13,TRAIN,TE11,7385,4126
2026-01,WEEKENDS/HOLIDAY,8,TRAIN,SW5,3712,1973
2026-01,WEEKENDS/HOLIDAY,0,TRAIN,EW22,23,124
2026-01,WEEKDAY,21,TRAIN,PE7,992,6198
2026-01,WEEKDAY,16,TRAIN,SW3,2618,3002
2026-01,WEEKENDS/HOLIDAY,20,TRAIN,TE12,1281,1228
2026-01,WEEKENDS/HOLIDAY,12,TRAIN,CG1/DT35,5221,9125
2026-01,WEEKENDS/HOLIDAY,21,TRAIN,NS23,29705,8160
2026-01,WEEKENDS/HOLIDAY,14,TRAIN,EW2/DT32,31197,29721
2026-01,WEEKDAY,14,TRAIN,TE16,6060,7068
2026-01,WEEKDAY,13,TRAIN,EW11,16432,19568
